BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2016;130784713;130038847;N3120;1;;0.3;;;;
PERINAT_P;2016;130785652;130014228;M1030;4;9;6.4;1;0;1;0
PERINAT_P;2016;130785652;130014228;M1140;2;28;9.9;1;1;;
PERINAT_P;2016;130785652;130014228;M2050;;12;6.4;1;0;;
PERINAT_P;2016;130785652;130014228;N2700;1;;0.84;;;;
PERINAT_P;2016;130785652;130014228;N2800;70;26;77.32;;;;
PERINAT_P;2016;130785652;130014228;N280H;23;10;24.31;;;;
PERINAT_P;2016;130786361;130002447;M1140;1;;1;;;;
PERINAT_P;2016;130786445;130002488;M1030;;4;3.5;1;;1;
PERINAT_P;2016;130786445;130002488;M1140;;7;5.5;1;;;
PERINAT_P;2016;130786445;130002488;M2050;;7;5.5;1;1;;
PERINAT_P;2016;130786445;130002488;N2340;3;6;6.09;;;;
PERINAT_P;2016;130786445;130002488;N2700;;2;1;;;;
PERINAT_P;2016;130786445;130002488;N2800;20;15;28.53;;;;
PERINAT_P;2016;130786445;130002488;N280H;16;11;21;;;;
PERINAT_P;2016;140000027;140000035;M1140;3;0;2.6;0;1;;
PERINAT_P;2016;140000027;140000035;M2050;6;3;7.99;1;0;;
PERINAT_P;2016;140000027;140000035;N2340;7;4;7.96;;;;
PERINAT_P;2016;140000027;140000035;N2700;0;1;0.75;;;;
PERINAT_P;2016;140000027;140000035;N2800;17;13;23.67;;;;
PERINAT_P;2016;140000027;140000035;N280H;17;13;23.67;;;;
PERINAT_P;2016;140000076;140000084;M2050;;2;0.42;0;0;;
PERINAT_P;2016;140000076;140000084;N2800;;3;1.45;;;;
PERINAT_P;2016;140000209;140000100;M1030;;;;1;0;1;0
PERINAT_P;2016;140000209;140000100;M1140;10;1;9.29;1;0;;
PERINAT_P;2016;140000209;140000100;M2050;9;5;6.26;1;0;;
PERINAT_P;2016;140000209;140000100;MIVG;1;2;1.3;;;;
PERINAT_P;2016;140000209;140000100;N2340;22;42;53.24;;;;
PERINAT_P;2016;140000209;140000100;N2700;2;1;2.5;;;;
PERINAT_P;2016;140000209;140000100;N2800;44;34;68.88;;;;
PERINAT_P;2016;140000209;140000100;N280H;11;12;17.58;;;;
PERINAT_P;2016;140000233;140000118;M2050;;2;0.12;0;0;;
PERINAT_P;2016;140000233;140000118;N2700;;1;0.1;;;;
PERINAT_P;2016;140000233;140000118;N2800;3;1;3.42;;;;
PERINAT_P;2016;140000373;140000159;M1140;;1;0.2;0;0;;
PERINAT_P;2016;140000373;140000159;M2050;;2;0.4;0;0;;
PERINAT_P;2016;140000373;140000159;N2700;;1;0.21;;;;
PERINAT_P;2016;140000373;140000159;N2800;;2;1.26;;;;
PERINAT_P;2016;140016759;140003146;M1030;13;8;4.8;1;;;0
PERINAT_P;2016;140016759;140003146;M1140;6;;2.4;0;1;;
PERINAT_P;2016;140016759;140003146;M2050;11;;4.8;1;;;
PERINAT_P;2016;140016759;140003146;MIVG;3;;0.3;;;;
PERINAT_P;2016;140016759;140003146;N2340;3;4;6.26;;;;
PERINAT_P;2016;140016759;140003146;N2700;0;1;0.5;;;;
PERINAT_P;2016;140016759;140003146;N2800;13;21;26.28;;;;
PERINAT_P;2016;140016759;140003146;N3120;0;1;0.3;;;;
PERINAT_P;2016;140024886;140000092;M1030;3;3;5.06;;1;;0
PERINAT_P;2016;140024886;140000092;M1140;;1;0.5;;1;;
PERINAT_P;2016;140024886;140000092;M2050;3;2;4.1;;1;;
PERINAT_P;2016;140024886;140000092;N2340;2;;2;;;;
PERINAT_P;2016;140024886;140000092;N2700;;1;0.17;;;;
PERINAT_P;2016;140024886;140000092;N2800;8;11;14.76;;;;
PERINAT_P;2016;140024886;140000092;N280H;5;1;5.77;;;;
PERINAT_P;2016;140026410;140026279;M1140;;2;1.15;0;0;;
PERINAT_P;2016;140026410;140026279;M2050;1;2;1.93;0;0;;
PERINAT_P;2016;140026410;140026279;N2700;;1;0.5;;;;
PERINAT_P;2016;140026410;140026279;N2800;4;2;5.49;;;;
PERINAT_P;2016;140026410;140026279;N3120;1;;0.33;;;;
PERINAT_P;2016;140026709;140000415;M2050;;1;0.5;0;0;;
PERINAT_P;2016;150000032;150780088;M1030;3;1;0.35;0;1;;
PERINAT_P;2016;150000032;150780088;M1140;0;2;1;0;1;;
PERINAT_P;2016;150000032;150780088;M2050;3;0;3;0;1;;
PERINAT_P;2016;150000032;150780088;MIVG;3;0;0.45;;;;
PERINAT_P;2016;150000032;150780088;N2800;10;2;11.66;;;;
PERINAT_P;2016;150000032;150780088;N280H;8;2;9.66;;;;
PERINAT_P;2016;150000040;150780096;M1030;6;1;1;1;0;;
PERINAT_P;2016;150000040;150780096;M1140;4;0;1.66;0;1;;
PERINAT_P;2016;150000040;150780096;M2050;2;3;1.05;0;1;;
PERINAT_P;2016;150000040;150780096;N2340;5;2;5.62;;;;
PERINAT_P;2016;150000040;150780096;N2700;;1;0.5;;;;
PERINAT_P;2016;150000040;150780096;N2800;14;6;17.69;;;;
PERINAT_P;2016;150000040;150780096;N280H;5;5;7.51;;;;
PERINAT_P;2016;150000040;150780096;N3120;;2;0.39;;;;
PERINAT_P;2016;150000164;150780468;N2800;2;;2;;;;
PERINAT_P;2016;150780732;150000271;M2050;1;;1;0;0;;
PERINAT_P;2016;160000253;160000451;M1030;0;0;0;1;0;0;0
PERINAT_P;2016;160000253;160000451;M1140;0;6;2.17;1;0;;
PERINAT_P;2016;160000253;160000451;M2050;1;10;6.81;1;0;;
PERINAT_P;2016;160000253;160000451;N2340;7;0;6.66;;;;
PERINAT_P;2016;160000253;160000451;N2700;0;1;0.5;;;;
PERINAT_P;2016;160000253;160000451;N2800;22;16;31.58;;;;
PERINAT_P;2016;160000253;160000451;N280H;21;10;19.04;;;;
PERINAT_P;2016;160000303;160006037;M1140;;1;0.3;0;0;;
PERINAT_P;2016;160000303;160006037;M2050;;2;0.4;0;0;;
PERINAT_P;2016;160000303;160006037;N2800;1;;1;;;;
PERINAT_P;2016;160000337;160000493;M1140;1;;0.2;0;0;;
PERINAT_P;2016;160013207;160001632;M1030;;8;2;0;1;;
PERINAT_P;2016;160013207;160001632;M1140;2;0;2;0;1;;
PERINAT_P;2016;160013207;160001632;M2050;5;0;5;0;1;;
PERINAT_P;2016;160013207;160001632;N2340;;1;0.71;;;;
PERINAT_P;2016;160013207;160001632;N2700;;3;0.92;;;;
PERINAT_P;2016;160013207;160001632;N2800;7;10;12.69;;;;
PERINAT_P;2016;160013207;160001632;N280H;7;10;12.69;;;;
PERINAT_P;2016;160013207;160001632;N3120;;1;0.34;;;;
PERINAT_P;2016;160015368;160014411;M1140;;2;1.18;;;;
PERINAT_P;2016;160015368;160014411;M2050;3;1;3.66;;;;
PERINAT_P;2016;160015368;160014411;N2800;6;8;12.02;;;;
PERINAT_P;2016;170000038;170780050;M2050;;;0.74;0;0;;
PERINAT_P;2016;170000038;170780050;N2800;1;4;3.82;;;;
PERINAT_P;2016;170000087;170024194;M1140;2;1;2.9;;;;
PERINAT_P;2016;170000087;170024194;M2050;7;4;9.34;;;;
PERINAT_P;2016;170000087;170024194;N2340;7;10;15.02;;;;
PERINAT_P;2016;170000087;170024194;N2700;1;1;1.5;;;;
PERINAT_P;2016;170000087;170024194;N2800;23;12;30.2;;;;
PERINAT_P;2016;170000087;170024194;N280H;20;7;24.29;;;;
PERINAT_P;2016;170000087;170024194;N3120;;1;0.2;;;;
PERINAT_P;2016;170000095;170780167;M1030;1;0;0.2;0;1;0;0
PERINAT_P;2016;170000095;170780167;M1140;0;1;0.5;0;1;;
PERINAT_P;2016;170000095;170780167;M2050;3;1;2.9;0;1;;
PERINAT_P;2016;170000095;170780167;N2800;8;1;8.25;;;;
PERINAT_P;2016;170000095;170780167;N280H;8;1;8.25;;;;
PERINAT_P;2016;170000095;170780167;N3120;0;1;0.03;;;;
PERINAT_P;2016;170000103;170780175;M1030;13;0;1.5;1;0;;
PERINAT_P;2016;170000103;170780175;M1140;5;2;1;1;0;;
PERINAT_P;2016;170000103;170780175;M2050;11;1;10.02;1;0;;
PERINAT_P;2016;170000103;170780175;MIVG;8;0;0.05;;;;
PERINAT_P;2016;170000103;170780175;N2340;10;15;9.03;;;;
PERINAT_P;2016;170000103;170780175;N2700;1;1;0.6;;;;
PERINAT_P;2016;170000103;170780175;N2800;19;23;35.25;;;;
PERINAT_P;2016;170000152;170780225;M1140;0;2;0.96;1;0;;
PERINAT_P;2016;170000152;170780225;M2050;1;6;3.89;0;1;;
PERINAT_P;2016;170000152;170780225;N2700;1;0;1;;;;
PERINAT_P;2016;170000152;170780225;N2800;10;18;21.4;;;;
PERINAT_P;2016;170780613;170000277;N2800;9;3;12.28;;;;
PERINAT_P;2016;170780613;170000277;N280H;4;;4;;;;
PERINAT_P;2016;170780621;170000285;M2050;1;;0.5;;;;
PERINAT_P;2016;180000010;180000028;M1030;4;3;0.5;1;0;0;0
PERINAT_P;2016;180000010;180000028;M1140;4;0;2.1;0;1;;
PERINAT_P;2016;180000010;180000028;M2050;7;5;4.4;0;1;;
PERINAT_P;2016;180000010;180000028;N2340;10;6;14.3;;;;
PERINAT_P;2016;180000010;180000028;N2700;;1;0.5;;;;
PERINAT_P;2016;180000010;180000028;N2800;15;8;22.5;;;;
PERINAT_P;2016;180000010;180000028;N280H;15;8;22.5;;;;
PERINAT_P;2016;180000200;180000051;M1030;0;1;0.3;;;;
PERINAT_P;2016;180000200;180000051;M1140;0;1;0.25;;;;
PERINAT_P;2016;180000200;180000051;M2050;0;2;0.99;;;;
PERINAT_P;2016;180000200;180000051;MIVG;0;1;0.08;;;;
PERINAT_P;2016;180000200;180000051;N2800;12;3;12.48;;;;
PERINAT_P;2016;180000200;180000051;N280H;12;3;12.48;;;;
PERINAT_P;2016;180000283;180000069;M1030;;2;1.12;0;1;0;1
PERINAT_P;2016;180000283;180000069;M1140;2;;1.75;0;1;;
PERINAT_P;2016;180000283;180000069;M2050;1;2;2.2;0;1;;
PERINAT_P;2016;180000283;180000069;N2800;5;5;7.98;;;;
PERINAT_P;2016;180000283;180000069;N280H;5;5;7.98;;;;
PERINAT_P;2016;180004145;180000887;M1030;;;;0;1;0;0
PERINAT_P;2016;180004145;180000887;M1140;2;;2;0;1;;
PERINAT_P;2016;180004145;180000887;M2050;;3;1.5;0;1;;
PERINAT_P;2016;180004145;180000887;N2800;6;3;7.8;;;;
PERINAT_P;2016;180004145;180000887;N280H;4;1;4.8;;;;
PERINAT_P;2016;190000018;190000042;M1140;4;1;0.82;;1;;
PERINAT_P;2016;190000018;190000042;M2050;3;1;1.32;;1;;
PERINAT_P;2016;190000018;190000042;MIVG;;2;0.19;;;;
PERINAT_P;2016;190000018;190000042;N2340;1;;1;;;;
PERINAT_P;2016;190000018;190000042;N2700;1;;0.5;;;;
PERINAT_P;2016;190000018;190000042;N2800;14;5;16.38;;;;
PERINAT_P;2016;190000018;190000042;N3120;;1;0.09;;;;
PERINAT_P;2016;190000026;190000059;M2050;4;;0.72;;1;;
PERINAT_P;2016;190000026;190000059;N2340;;7;3.19;;;;
PERINAT_P;2016;190000026;190000059;N2700;;1;0.18;;;;
PERINAT_P;2016;190000026;190000059;N2800;12;3;12.22;;;;
PERINAT_P;2016;190000026;190000059;N280H;3;1;3.6;;;;
PERINAT_P;2016;190000091;190000075;M1030;2;1;2.06;0;1;;
PERINAT_P;2016;190000091;190000075;M1140;1;;1;0;0;;
PERINAT_P;2016;190000091;190000075;M2050;2;1;1.7;0;1;;
PERINAT_P;2016;190000091;190000075;MIVG;1;;1;;;;
PERINAT_P;2016;190000091;190000075;N2800;4;4;8;;;;
PERINAT_P;2016;190000091;190000075;N280H;4;4;8;;;;
PERINAT_P;2016;190000091;190000075;N3120;;1;1;;;;
PERINAT_P;2016;190000257;190001131;M1030;3;;3;0;1;;0
PERINAT_P;2016;190000257;190001131;M1140;3;;3;0;1;;
PERINAT_P;2016;190000257;190001131;M2050;4;;4;0;1;;
PERINAT_P;2016;190000257;190001131;N2340;1;;1;;;;
PERINAT_P;2016;190000257;190001131;N2800;13;;13.15;;;;
PERINAT_P;2016;190000257;190001131;N280H;2;;2;;;;
PERINAT_P;2016;210780110;210000022;M1030;3;;3;1;0;1;0
PERINAT_P;2016;210780110;210000022;M1140;3;5;5.5;1;0;;
PERINAT_P;2016;210780110;210000022;M2050;10;;10;1;0;;
PERINAT_P;2016;210780110;210000022;N2340;16;;13.4;;;;
PERINAT_P;2016;210780110;210000022;N2700;;1;0.2;;;;
PERINAT_P;2016;210780110;210000022;N2800;21;;22.86;;;;
PERINAT_P;2016;210780110;210000022;N3120;;1;0.16;;;;
PERINAT_P;2016;210987558;210780581;M1140;14;;6.61;1;;;
PERINAT_P;2016;210987558;210780581;M2050;12;;3.59;1;;;
PERINAT_P;2016;210987558;210780581;MIVG;1;4;0.65;;;;
PERINAT_P;2016;210987558;210780581;N2340;61;;56.2;;;;
PERINAT_P;2016;210987558;210780581;N2700;4;;2;;;;
PERINAT_P;2016;210987558;210780581;N2800;67;;57.91;;;;
PERINAT_P;2016;210987558;210780581;N280H;28;;24.11;;;;
PERINAT_P;2016;210987657;210012175;M1030;4;1;4.6;1;0;0;0
PERINAT_P;2016;210987657;210012175;M1140;4;;3.21;;1;;
PERINAT_P;2016;210987657;210012175;M2050;3;1;2.95;0;1;;
PERINAT_P;2016;210987657;210012175;N2700;;1;0.25;;;;
PERINAT_P;2016;210987657;210012175;N2800;17;;16.32;;;;
PERINAT_P;2016;210987657;210012175;N280H;7;;7;;;;
PERINAT_P;2016;210987665;210012142;M1140;;1;0.1;;;;
PERINAT_P;2016;210987699;210780706;M1030;0;0;0;1;0;0;0
PERINAT_P;2016;210987699;210780706;M1140;2;0;0.87;0;1;;
PERINAT_P;2016;210987699;210780706;M2050;2;1;3.6;0;1;;
PERINAT_P;2016;210987699;210780706;MIVG;0;1;0.1;;;;
PERINAT_P;2016;210987699;210780706;N2700;1;0;0.05;;;;
PERINAT_P;2016;210987699;210780706;N2800;13;4;16.7;;;;
PERINAT_P;2016;210987699;210780706;N280H;6;3;6;;;;
PERINAT_P;2016;210987699;210780706;N3120;1;0;0.05;;;;
PERINAT_P;2016;220000012;220000020;M1030;5;1;5;1;0;1;0
PERINAT_P;2016;220000012;220000020;M1140;13;5;15.67;1;1;;
PERINAT_P;2016;220000012;220000020;M2050;11;1;11.55;1;0;;
PERINAT_P;2016;220000012;220000020;MIVG;3;1;0.6;;;;
PERINAT_P;2016;220000012;220000020;N2340;28;16;37.93;;;;
PERINAT_P;2016;220000012;220000020;N2700;2;;1.47;;;;
PERINAT_P;2016;220000012;220000020;N2800;35;23;37.06;;;;
PERINAT_P;2016;220000012;220000020;N280H;23;16;28.08;;;;
PERINAT_P;2016;220000095;220000046;M1030;3;;3;1;0;;
PERINAT_P;2016;220000095;220000046;M1140;3;;3;0;1;;
PERINAT_P;2016;220000095;220000046;M2050;4;;4;0;1;;
PERINAT_P;2016;220000095;220000046;MIVG;1;;0.03;;;;
PERINAT_P;2016;220000095;220000046;N2700;0;1;0.21;;;;
PERINAT_P;2016;220000095;220000046;N2800;12;6;16.21;;;;
PERINAT_P;2016;220000343;220000079;M1030;5;;0.26;0;1;0;0
PERINAT_P;2016;220000343;220000079;M1140;3;;0.4;0;0;;
PERINAT_P;2016;220000343;220000079;M2050;4;;3.5;0;1;;
PERINAT_P;2016;220000343;220000079;MIVG;4;;0.11;;;;
PERINAT_P;2016;220000343;220000079;N2340;;1;1.3;;;;
PERINAT_P;2016;220000343;220000079;N2700;;1;0.25;;;;
PERINAT_P;2016;220000343;220000079;N2800;11;8;15.84;;;;
PERINAT_P;2016;220000343;220000079;N280H;;;6;;;;
PERINAT_P;2016;220000368;220000103;M1030;6;;1.2;1;0;0;0
PERINAT_P;2016;220000368;220000103;M1140;2;;0.63;0;1;;
PERINAT_P;2016;220000368;220000103;M2050;5;;1.29;0;1;;
PERINAT_P;2016;220000368;220000103;N2700;1;;0.15;;;;
PERINAT_P;2016;220000368;220000103;N2800;6;19;12.69;;;;
PERINAT_P;2016;220000368;220000103;N280H;6;19;12.44;;;;
PERINAT_P;2016;220000483;560014748;N2800;1;1;1.2;;;;
PERINAT_P;2016;220000541;220000152;M1140;;1;0.25;0;0;;
PERINAT_P;2016;220000541;220000152;M2050;8;1;0.7;0;0;;
PERINAT_P;2016;220000541;220000152;N2800;1;3;1.12;;;;
PERINAT_P;2016;220022800;220000673;M1140;;5;1.7;;;;
PERINAT_P;2016;230000820;230780041;M1140;3;;1.1;0;1;;
PERINAT_P;2016;230000820;230780041;M2050;2;2;1.16;0;1;;
PERINAT_P;2016;230000820;230780041;MIVG;;2;0.5;;;;
PERINAT_P;2016;230000820;230780041;N2800;12;2;6.76;;;;
PERINAT_P;2016;240000190;240000596;M1030;;6;0.1;0;;;
PERINAT_P;2016;240000190;240000596;MIVG;;3;0.05;;;;
PERINAT_P;2016;240000372;240000059;M2050;2;2;3.05;0;1;;
PERINAT_P;2016;240000372;240000059;N2800;12;6;15.72;;;;
PERINAT_P;2016;240000372;240000059;N280H;12;6;15.72;;;;
PERINAT_P;2016;240000372;240000059;N3120;;1;0.01;;;;
PERINAT_P;2016;240000489;240000117;M1140;5;3;6.27;;;;
PERINAT_P;2016;240000489;240000117;M2050;5;;6.5;;;;
PERINAT_P;2016;240000489;240000117;MIVG;1;1;0.7;;;;
PERINAT_P;2016;240000489;240000117;N2340;10;1;10.32;;;;
PERINAT_P;2016;240000489;240000117;N2700;1;0;1;;;;
PERINAT_P;2016;240000489;240000117;N2800;17;0;16.74;;;;
PERINAT_P;2016;240000489;240000117;N280H;17;0;16.74;;;;
PERINAT_P;2016;240000687;240000448;M1030;;1;0.5;0;1;0;0
PERINAT_P;2016;240000687;240000448;M1140;;2;1.44;0;1;;
PERINAT_P;2016;240000687;240000448;M2050;;3;2.37;0;1;;
PERINAT_P;2016;240000687;240000448;N2800;5;4;9.23;;;;
PERINAT_P;2016;240000687;240000448;N280H;4;4;8.23;;;;
PERINAT_P;2016;250000114;900000365;M1030;5;4;7.47;1;0;0;0
PERINAT_P;2016;250000114;900000365;M1140;1;3;3.37;0;1;;
PERINAT_P;2016;250000114;900000365;M2050;1;7;4.98;1;0;;
PERINAT_P;2016;250000114;900000365;MIVG;1;2;1.4;;;;
PERINAT_P;2016;250000114;900000365;N2800;9;4;12.41;;;;
PERINAT_P;2016;250000700;250000452;M1030;;5;0.64;1;;0;
PERINAT_P;2016;250000700;250000452;M1140;;4;0.66;0;0;;
PERINAT_P;2016;250000700;250000452;M2050;2;4;3.84;0;0;;
PERINAT_P;2016;250000700;250000452;MIVG;;1;0.2;;;;
PERINAT_P;2016;250000700;250000452;N2340;5;2;4.04;;;;
PERINAT_P;2016;250000700;250000452;N2700;;2;0.5;;;;
PERINAT_P;2016;250000700;250000452;N2800;10;15;21.17;;;;
PERINAT_P;2016;250000700;250000452;N280H;5;3;7.65;;;;
PERINAT_P;2016;250006954;250000015;M1030;;;;1;1;1;1
PERINAT_P;2016;250006954;250000015;M1140;1;12;5.63;1;1;;
PERINAT_P;2016;250006954;250000015;M2050;0;12;3.74;1;1;;
PERINAT_P;2016;250006954;250000015;MIVG;0;13;0.7;;;;
PERINAT_P;2016;250006954;250000015;N2340;35;56;73.9;;;;
PERINAT_P;2016;250006954;250000015;N2700;;4;1.82;;;;
PERINAT_P;2016;250006954;250000015;N2800;36;16;48.23;;;;
PERINAT_P;2016;250006954;250000015;N280H;12;5;14.79;;;;
PERINAT_P;2016;250011848;250017803;M1030;5;;;;;;
PERINAT_P;2016;250011848;250017803;M1140;5;3;0.58;1;0;;
PERINAT_P;2016;250011848;250017803;M2050;6;;;;;;
PERINAT_P;2016;250011848;250017803;N2340;0;2;1.67;;;;
PERINAT_P;2016;250011848;250017803;N2700;;1;0.83;;;;
PERINAT_P;2016;250011848;250017803;N2800;11;22;27.21;;;;
PERINAT_P;2016;260000013;260000021;M1030;7;0;7;;;;
PERINAT_P;2016;260000013;260000021;M1140;4;3;6.5;;;;
PERINAT_P;2016;260000013;260000021;M2050;6;1;6.5;;;;
PERINAT_P;2016;260000013;260000021;N2340;20;9;25.22;;;;
PERINAT_P;2016;260000013;260000021;N2700;1;;1.7;;;;
PERINAT_P;2016;260000013;260000021;N2800;45;14;50.42;;;;
PERINAT_P;2016;260000120;260016910;M1030;3;3;1.3;1;0;;0
PERINAT_P;2016;260000120;260016910;M1140;2;4;1.8;0;1;;
PERINAT_P;2016;260000120;260016910;M2050;4;2;3.81;1;0;;
PERINAT_P;2016;260000120;260016910;N2340;3;5;6.2;;;;
PERINAT_P;2016;260000120;260016910;N2700;1;0;1;;;;
PERINAT_P;2016;260000120;260016910;N2800;10;21;23.43;;;;
PERINAT_P;2016;260000120;260016910;N280H;8;16;11.6;;;;
PERINAT_P;2016;260000120;260016910;N3120;;1;0.4;;;;
PERINAT_P;2016;260000138;260000047;M1030;0;0;0;1;0;0;0
PERINAT_P;2016;260000138;260000047;M1140;4;1;4.65;0;1;;
PERINAT_P;2016;260000138;260000047;M2050;5;6;7.89;1;0;;
PERINAT_P;2016;260000138;260000047;N2340;6;0;6;;;;
PERINAT_P;2016;260000138;260000047;N2700;0;2;1.43;;;;
PERINAT_P;2016;260000138;260000047;N2800;13;29;33.84;;;;
PERINAT_P;2016;260000138;260000047;N280H;13;29;33.84;;;;
PERINAT_P;2016;260000146;260000054;N2800;;1;0.8;;;;
PERINAT_P;2016;260000286;260000104;M1030;3;;3;0;1;0;0
PERINAT_P;2016;260000286;260000104;M1140;;2;0.9;0;0;;
PERINAT_P;2016;260000286;260000104;M2050;;5;3.5;0;1;;
PERINAT_P;2016;260000286;260000104;MIVG;;2;1;;;;
PERINAT_P;2016;260000286;260000104;N2700;;1;0.5;;;;
PERINAT_P;2016;260000286;260000104;N2800;3;4;5.5;;;;
PERINAT_P;2016;270000045;270000060;M1140;;1;0.68;;0;;
PERINAT_P;2016;270000045;270000060;M2050;2;5;2.94;0;1;;
PERINAT_P;2016;270000045;270000060;N2700;;1;0.25;;;;
PERINAT_P;2016;270000045;270000060;N2800;11;2;11.61;;;;
PERINAT_P;2016;270000045;270000060;N280H;9;1;8.86;;;;
PERINAT_P;2016;270000359;270023724;M1030;10;3;11.3;1;0;1;0
PERINAT_P;2016;270000359;270023724;M1140;6;3;8.23;1;0;;
PERINAT_P;2016;270000359;270023724;M2050;8;4;10.02;1;0;;
PERINAT_P;2016;270000359;270023724;MIVG;5;2;6.4;;;;
PERINAT_P;2016;270000359;270023724;N2340;2;0;3;;;;
PERINAT_P;2016;270000359;270023724;N2700;1;1;1.5;;;;
PERINAT_P;2016;270000359;270023724;N2800;22;10;28.57;;;;
PERINAT_P;2016;270000367;270000086;M1030;;;;0;1;0;0
PERINAT_P;2016;270000367;270000086;M1140;;1;0.6;0;0;;
PERINAT_P;2016;270000367;270000086;M2050;3;6;3.8;0;1;;
PERINAT_P;2016;270000367;270000086;N2700;;1;0.5;;;;
PERINAT_P;2016;270000367;270000086;N2800;8;4;9.64;;;;
PERINAT_P;2016;270000367;270000086;N280H;8;4;8.45;;;;
PERINAT_P;2016;270000391;760024042;N2340;;;0.33;;;;
PERINAT_P;2016;270000391;760024042;N2800;;1;0.8;;;;
PERINAT_P;2016;270000441;270000110;M2050;;1;0.2;0;0;;
PERINAT_P;2016;270000441;270000110;N2800;1;2;1.35;;;;
PERINAT_P;2016;270000458;270023724;M1030;3;2;4.2;;;;
PERINAT_P;2016;270000458;270023724;M1140;1;;1;0;1;;
PERINAT_P;2016;270000458;270023724;M2050;2;5;3.97;;;;
PERINAT_P;2016;270000458;270023724;N2340;;1;0.95;;;;
PERINAT_P;2016;270000458;270023724;N2800;5;6;9.72;;;;
PERINAT_P;2016;280000084;280000183;M1030;5;;4.5;1;0;1;
PERINAT_P;2016;280000084;280000183;M1140;3;1;3.84;1;0;;
PERINAT_P;2016;280000084;280000183;M2050;8;5;11.22;1;0;;
PERINAT_P;2016;280000084;280000183;N2340;6;1;7.76;;;;
PERINAT_P;2016;280000084;280000183;N2800;19;10;24.81;;;;
PERINAT_P;2016;280000084;280000183;N280H;11;6;15.54;;;;
PERINAT_P;2016;280000662;280500075;M1140;1;;1;0;;;
PERINAT_P;2016;280000662;280500075;M2050;4;1;4.6;0;;;
PERINAT_P;2016;280000662;280500075;N2800;5;4;9.04;;;;
PERINAT_P;2016;280000662;280500075;N280H;;;1;;;;
PERINAT_P;2016;280502998;280000589;M1140;;1;0.8;0;0;;
PERINAT_P;2016;280504267;280000134;M1030;12;4;0.32;;;;
PERINAT_P;2016;280504267;280000134;M1140;6;2;1.72;1;1;;
PERINAT_P;2016;280504267;280000134;M2050;6;3;5.32;1;0;;
PERINAT_P;2016;280504267;280000134;MIVG;2;;0.4;;;;
PERINAT_P;2016;280504267;280000134;N2340;8;;7.99;;;;
PERINAT_P;2016;280504267;280000134;N2700;;2;1.08;;;;
PERINAT_P;2016;280504267;280000134;N2800;42;10;49.93;;;;
PERINAT_P;2016;280504267;280000134;N280H;25;6;29.86;;;;
PERINAT_P;2016;280504267;280000134;N3120;;1;0.86;;;;
PERINAT_P;2016;280505777;280001199;M1140;1;;1;;;;
PERINAT_P;2016;290000025;290020700;M1030;0;18;4;1;0;0;0
PERINAT_P;2016;290000025;290020700;M1140;0;16;7.14;1;1;;
PERINAT_P;2016;290000025;290020700;M2050;5;7;9.13;1;0;;
PERINAT_P;2016;290000025;290020700;MIVG;0;27;0.88;;;;
PERINAT_P;2016;290000025;290020700;N2340;6;12;14.29;;;;
PERINAT_P;2016;290000025;290020700;N2700;0;1;0.2;;;;
PERINAT_P;2016;290000025;290020700;N2800;32;24;23.67;;;;
PERINAT_P;2016;290000025;290020700;N3120;0;3;0.92;;;;
PERINAT_P;2016;290000033;290021542;M1030;7;;1;1;0;1;0
PERINAT_P;2016;290000033;290021542;M1140;4;1;1.2;0;1;;
PERINAT_P;2016;290000033;290021542;M2050;4;1;3.47;1;0;;
PERINAT_P;2016;290000033;290021542;MIVG;2;;0.2;;;;
PERINAT_P;2016;290000033;290021542;N2340;1;;1.2;;;;
PERINAT_P;2016;290000033;290021542;N2800;8;11;16.72;;;;
PERINAT_P;2016;290000058;290000017;M1140;23;13;25.66;1;1;;
PERINAT_P;2016;290000058;290000017;M2050;9;5;11.15;1;0;;
PERINAT_P;2016;290000058;290000017;N2340;13;17;23.5;;;;
PERINAT_P;2016;290000058;290000017;N2700;2;;1.5;;;;
PERINAT_P;2016;290000058;290000017;N2800;28;14;41.3;;;;
PERINAT_P;2016;290000058;290000017;N280H;13;;12.3;;;;
PERINAT_P;2016;290000058;290000017;N3120;1;;0.5;;;;
PERINAT_P;2016;290000066;290020700;M1140;0;1;0.1;0;0;;
PERINAT_P;2016;290000066;290020700;M2050;0;2;0.2;0;0;;
PERINAT_P;2016;290000066;290020700;N2800;0;6;1.23;;;;
PERINAT_P;2016;290000173;290000041;M1030;;;;1;0;0;0
PERINAT_P;2016;290000173;290000041;M1140;0;0;0.5;0;0;;
PERINAT_P;2016;290000173;290000041;M2050;4;3;4.05;1;0;;
PERINAT_P;2016;290000173;290000041;MIVG;;1;0.02;;;;
PERINAT_P;2016;290000173;290000041;N2800;14;4;16.54;;;;
PERINAT_P;2016;290000173;290000041;N280H;14;4;16.54;;;;
PERINAT_P;2016;290000181;290000074;M2050;;4;0.6;0;0;;
PERINAT_P;2016;290000181;290000074;N2800;2;;1.23;;;;
PERINAT_P;2016;290000256;290000017;M1030;;;;0;1;;0
PERINAT_P;2016;290000256;290000017;M2050;3;3;3.66;1;1;;
PERINAT_P;2016;290000256;290000017;N2700;1;;0.2;;;;
