BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2017;400000139;400011177;N3120;0;1;0.7;;;;
PERINAT_P;2017;400782769;400014213;M1140;;1;0.34;0;0;;
PERINAT_P;2017;400782769;400014213;M2050;;1;0.32;0;0;;
PERINAT_P;2017;400782769;400014213;N2800;;1;0.66;;;;
PERINAT_P;2017;410000020;410000087;M1030;1;1;2.13;1;0;0;0
PERINAT_P;2017;410000020;410000087;M1140;0;3;2.37;1;0;;
PERINAT_P;2017;410000020;410000087;M2050;0;6;3.02;1;;;
PERINAT_P;2017;410000020;410000087;MIVG;0;28;1.95;;;;
PERINAT_P;2017;410000020;410000087;N2340;17;13;27.41;;;;
PERINAT_P;2017;410000020;410000087;N2800;15;14;23.88;;;;
PERINAT_P;2017;410000020;410000087;N280H;7;7;11.94;;;;
PERINAT_P;2017;410000046;410000103;M1030;1;5;3.72;0;1;0;1
PERINAT_P;2017;410000046;410000103;M1140;3;;3;0;1;;
PERINAT_P;2017;410000046;410000103;M2050;2;3;3.32;0;1;;
PERINAT_P;2017;410000046;410000103;N2800;12;4;14.74;;;;
PERINAT_P;2017;410000046;410000103;N280H;11;4;13.74;;;;
PERINAT_P;2017;410000202;410000319;M1030;6;2;7.25;0;1;0;0
PERINAT_P;2017;410000202;410000319;M1140;1;1;1.8;0;1;;
PERINAT_P;2017;410000202;410000319;M2050;4;;4;0;1;;
PERINAT_P;2017;410000202;410000319;N2340;1;;1;;;;
PERINAT_P;2017;410000202;410000319;N2700;;1;0.1;;;;
PERINAT_P;2017;410000202;410000319;N2800;7;4;9.96;;;;
PERINAT_P;2017;410000202;410000319;N280H;7;4;9.96;;;;
PERINAT_P;2017;410000202;410000319;N3120;;1;0.1;;;;
PERINAT_P;2017;410004998;410000871;M1030;4;;4;0;1;;1
PERINAT_P;2017;410004998;410000871;M1140;3;;3;0;1;;
PERINAT_P;2017;410004998;410000871;M2050;3;;3;1;0;;
PERINAT_P;2017;410004998;410000871;N2340;;1;0.8;;;;
PERINAT_P;2017;410004998;410000871;N2700;;1;0.09;;;;
PERINAT_P;2017;410004998;410000871;N2800;6;6;9.45;;;;
PERINAT_P;2017;410004998;410000871;N280H;1;;1;;;;
PERINAT_P;2017;420000010;420780033;M1030;;;;1;0;1;0
PERINAT_P;2017;420000010;420780033;M1140;7;1;2.64;1;0;;
PERINAT_P;2017;420000010;420780033;M2050;9;2;6.05;1;0;;
PERINAT_P;2017;420000010;420780033;MIVG;3;1;0.19;;;;
PERINAT_P;2017;420000010;420780033;N2340;7;6;12.8;;;;
PERINAT_P;2017;420000010;420780033;N2700;;1;0.8;;;;
PERINAT_P;2017;420000010;420780033;N2800;28;17;38.39;;;;
PERINAT_P;2017;420000010;420780033;N3120;1;1;0.35;;;;
PERINAT_P;2017;420000226;420013831;M1140;;;0;0;1;;
PERINAT_P;2017;420000226;420013831;M2050;2;4;3.33;0;1;;
PERINAT_P;2017;420000226;420013831;MIVG;;2;0.1;;;;
PERINAT_P;2017;420000226;420013831;N2340;1;1;1.83;;;;
PERINAT_P;2017;420000226;420013831;N2800;4;17;17.12;;;;
PERINAT_P;2017;420000226;420013831;N280H;4;8;6.62;;;;
PERINAT_P;2017;420000234;420780652;M1030;;;;1;;0;
PERINAT_P;2017;420000234;420780652;M2050;3;3;4.94;1;0;;
PERINAT_P;2017;420000234;420780652;MIVG;;1;0.2;;;;
PERINAT_P;2017;420000234;420780652;N2700;1;1;1.06;;;;
PERINAT_P;2017;420000234;420780652;N2800;15;16;24.61;;;;
PERINAT_P;2017;420000234;420780652;N280H;6;10;9.6;;;;
PERINAT_P;2017;420000267;420013831;M1140;0;0;0.25;0;0;;
PERINAT_P;2017;420000267;420013831;M2050;0;2;1.01;0;0;;
PERINAT_P;2017;420000267;420013831;N2800;0;5;3.37;;;;
PERINAT_P;2017;420011413;420011405;M1030;4;;4;1;0;1;0
PERINAT_P;2017;420011413;420011405;M1140;6;;6;0;1;;
PERINAT_P;2017;420011413;420011405;M2050;8;;8;1;0;;
PERINAT_P;2017;420011413;420011405;MIVG;2;;2;;;;
PERINAT_P;2017;420011413;420011405;N2340;2;8;8.08;;;;
PERINAT_P;2017;420011413;420011405;N2800;10;8;15.67;;;;
PERINAT_P;2017;420780637;420002495;M1140;;;;0;1;;
PERINAT_P;2017;420780637;420002495;M2050;;;;;1;;
PERINAT_P;2017;420780637;420002495;N2340;;1;0.83;;;;
PERINAT_P;2017;420780637;420002495;N2800;8;19;18.33;;;;
PERINAT_P;2017;420780637;420002495;N280H;;;0.8;;;;
PERINAT_P;2017;420782310;420000853;M1030;8;;8;0;1;0;0
PERINAT_P;2017;420782310;420000853;M2050;4;;4;0;1;;
PERINAT_P;2017;420782310;420000853;N3120;;1;0.83;;;;
PERINAT_P;2017;420785354;420784878;M1030;4;1;0.83;1;0;0;0
PERINAT_P;2017;420785354;420784878;M1140;12;4;6.89;0;0;;
PERINAT_P;2017;420785354;420784878;M2050;12;6;4.84;1;0;;
PERINAT_P;2017;420785354;420784878;MIVG;5;4;1.03;;;;
PERINAT_P;2017;420785354;420784878;N2340;18;7;21.61;;;;
PERINAT_P;2017;420785354;420784878;N2700;2;1;1.65;;;;
PERINAT_P;2017;420785354;420784878;N2800;48;29;63.99;;;;
PERINAT_P;2017;420785354;420784878;N280H;18;13;25.26;;;;
PERINAT_P;2017;420785354;420784878;N3120;1;1;0.52;;;;
PERINAT_P;2017;430000117;430000018;M1030;0;8;0.43;1;0;0;0
PERINAT_P;2017;430000117;430000018;M1140;0;1;0.35;0;1;;
PERINAT_P;2017;430000117;430000018;M2050;0;6;1.37;0;1;;
PERINAT_P;2017;430000117;430000018;MIVG;0;4;0.34;;;;
PERINAT_P;2017;430000117;430000018;N2340;1;1;2.56;;;;
PERINAT_P;2017;430000117;430000018;N2800;6;18;19.32;;;;
PERINAT_P;2017;430000117;430000018;N280H;6;18;19.32;;;;
PERINAT_P;2017;430000190;430000034;M1140;;1;0.2;0;0;;
PERINAT_P;2017;430000190;430000034;M2050;;1;0.2;0;0;;
PERINAT_P;2017;430000190;430000034;N2800;1;0;1.35;;;;
PERINAT_P;2017;440000016;440000057;M1030;11;;10.1;1;0;1;0
PERINAT_P;2017;440000016;440000057;M1140;9;1;3.1;1;0;;
PERINAT_P;2017;440000016;440000057;M2050;2;1;0.6;1;0;;
PERINAT_P;2017;440000016;440000057;MIVG;1;3;1;;;;
PERINAT_P;2017;440000016;440000057;N2340;6;18;17.3;;;;
PERINAT_P;2017;440000016;440000057;N2700;;2;0.6;;;;
PERINAT_P;2017;440000016;440000057;N2800;9;11;16.06;;;;
PERINAT_P;2017;440000016;440000057;N3120;;2;0.6;;;;
PERINAT_P;2017;440000271;440000289;M1030;10;0;3.1;;;;
PERINAT_P;2017;440000271;440000289;M1140;16;2;11.24;1;0;;
PERINAT_P;2017;440000271;440000289;M2050;11;4;4.45;1;1;;
PERINAT_P;2017;440000271;440000289;MIVG;1;12;2.48;;;;
PERINAT_P;2017;440000271;440000289;N2340;50;54;89.98;;;;
PERINAT_P;2017;440000271;440000289;N2700;0;3;0.58;;;;
PERINAT_P;2017;440000271;440000289;N2800;50;29;60.6;;;;
PERINAT_P;2017;440000271;440000289;N280H;40;23;48.36;;;;
PERINAT_P;2017;440000271;440000289;N3120;0;2;1.34;;;;
PERINAT_P;2017;440000396;440053643;M1030;3;;3;1;0;0;0
PERINAT_P;2017;440000396;440053643;M1140;;3;1;0;0;;
PERINAT_P;2017;440000396;440053643;M2050;1;3;2;1;0;;
PERINAT_P;2017;440000396;440053643;MIVG;;1;0.1;;;;
PERINAT_P;2017;440000396;440053643;N2700;;1;0.5;;;;
PERINAT_P;2017;440000396;440053643;N2800;9;11;15.28;;;;
PERINAT_P;2017;440000396;440053643;N280H;;11;3.71;;;;
PERINAT_P;2017;440000412;440000941;M1030;6;;6;1;1;0;
PERINAT_P;2017;440000412;440000941;M1140;1;3;1.5;0;1;;
PERINAT_P;2017;440000412;440000941;M2050;7;1;7.8;1;1;;
PERINAT_P;2017;440000412;440000941;MIVG;4;1;4.8;;;;
PERINAT_P;2017;440000412;440000941;N2340;4;4;7.51;;;;
PERINAT_P;2017;440000412;440000941;N2700;;1;0.5;;;;
PERINAT_P;2017;440000412;440000941;N2800;7;13;14.23;;;;
PERINAT_P;2017;440000412;440000941;N280H;2;6;5.4;;;;
PERINAT_P;2017;440000412;440000941;N3120;;1;0.5;;;;
PERINAT_P;2017;440000503;440000313;M1030;;2;0.7;0;1;0;0
PERINAT_P;2017;440000503;440000313;M1140;;3;0.84;0;1;;
PERINAT_P;2017;440000503;440000313;M2050;4;;2.4;0;1;;
PERINAT_P;2017;440000503;440000313;MIVG;;2;0.3;;;;
PERINAT_P;2017;440000503;440000313;N2340;;5;3.37;;;;
PERINAT_P;2017;440000503;440000313;N2700;;1;0.15;;;;
PERINAT_P;2017;440000503;440000313;N2800;8;6;12.48;;;;
PERINAT_P;2017;440000503;440000313;N3120;;1;0.1;;;;
PERINAT_P;2017;440029338;440053411;M1030;10;3;10.63;1;0;1;0
PERINAT_P;2017;440029338;440053411;M1140;;8;3.72;0;1;;
PERINAT_P;2017;440029338;440053411;M2050;11;3;11.53;1;0;;
PERINAT_P;2017;440029338;440053411;MIVG;;8;1.12;;;;
PERINAT_P;2017;440029338;440053411;N2340;9;5;10.83;;;;
PERINAT_P;2017;440029338;440053411;N2700;;2;1.16;;;;
PERINAT_P;2017;440029338;440053411;N2800;25;31;41.05;;;;
PERINAT_P;2017;440029338;440053411;N280H;9;13;16.75;;;;
PERINAT_P;2017;440029338;440053411;N3120;;1;0.84;;;;
PERINAT_P;2017;440033819;440006344;M1030;18;;9;1;1;1;1
PERINAT_P;2017;440033819;440006344;M1140;7;;7;1;;;
PERINAT_P;2017;440033819;440006344;M2050;18;;18;1;1;;
PERINAT_P;2017;440033819;440006344;N2340;11;9;15.92;;;;
PERINAT_P;2017;440033819;440006344;N2800;15;29;30.04;;;;
PERINAT_P;2017;440033819;440006344;N280H;11;24;23.74;;;;
PERINAT_P;2017;450000047;450000096;M1030;2;2;3.4;;;;
PERINAT_P;2017;450000047;450000096;M1140;2;2;3.9;;;;
PERINAT_P;2017;450000047;450000096;M2050;4;1;4.8;;;;
PERINAT_P;2017;450000047;450000096;MIVG;4;1;4.8;;;;
PERINAT_P;2017;450000047;450000096;N2800;14;2;15.6;;;;
PERINAT_P;2017;450000047;450000096;N280H;1;;0.8;;;;
PERINAT_P;2017;450000062;450000104;M1030;;8;0.8;1;;0;
PERINAT_P;2017;450000062;450000104;M1140;;8;1.25;1;0;;
PERINAT_P;2017;450000062;450000104;M2050;;6;1.65;1;0;;
PERINAT_P;2017;450000062;450000104;MIVG;;1;0.2;;;;
PERINAT_P;2017;450000062;450000104;N2340;4;1;4.8;;;;
PERINAT_P;2017;450000062;450000104;N2700;;;0.46;;;;
PERINAT_P;2017;450000062;450000104;N2800;27;4;27.13;;;;
PERINAT_P;2017;450000062;450000104;N280H;12;;12;;;;
PERINAT_P;2017;450000070;450000112;M1140;1;1;1.6;0;0;;
PERINAT_P;2017;450000070;450000112;M2050;;2;3.04;0;0;;
PERINAT_P;2017;450000070;450000112;MIVG;;2;1.6;;;;
PERINAT_P;2017;450000070;450000112;N2340;;1;0.96;;;;
PERINAT_P;2017;450000070;450000112;N2800;3;3;6.3;;;;
PERINAT_P;2017;450002613;450000088;M1030;6;0;5.5;1;;1;0
PERINAT_P;2017;450002613;450000088;M1140;8;5;5.48;1;;;
PERINAT_P;2017;450002613;450000088;M2050;13;4;4.83;1;;;
PERINAT_P;2017;450002613;450000088;MIVG;1;1;0.3;;;;
PERINAT_P;2017;450002613;450000088;N2340;33;6;35.5;;;;
PERINAT_P;2017;450002613;450000088;N2700;0;6;1.95;;;;
PERINAT_P;2017;450002613;450000088;N2800;4;100;85.33;;;;
PERINAT_P;2017;450002613;450000088;N3120;0;1;0.66;;;;
PERINAT_P;2017;450010079;450000195;M1030;;13;14.5;1;;0;
PERINAT_P;2017;450010079;450000195;M1140;3;0;3;1;;;
PERINAT_P;2017;450010079;450000195;M2050;4;0;4;1;;;
PERINAT_P;2017;450010079;450000195;N2340;4;2;5.68;;;;
PERINAT_P;2017;450010079;450000195;N2800;10;6;13.27;;;;
PERINAT_P;2017;460000045;460780083;M2050;1;0;1;;;;
PERINAT_P;2017;460000045;460780083;N2800;1;1;1.8;;;;
PERINAT_P;2017;460000045;460780083;N280H;1;1;1.8;;;;
PERINAT_P;2017;460000052;460780091;N2800;1;1;2.04;;;;
PERINAT_P;2017;460000102;460780208;M1140;;1;0.2;;;;
PERINAT_P;2017;460000102;460780208;M2050;;0;0.23;;;;
PERINAT_P;2017;460000102;460780208;N2800;;3;1.68;;;;
PERINAT_P;2017;460000110;460780216;M1030;0;0;0;0;1;;
PERINAT_P;2017;460000110;460780216;M1140;1;0;0.2;0;1;;
PERINAT_P;2017;460000110;460780216;M2050;3;0;2.47;0;1;;
PERINAT_P;2017;460000110;460780216;N2340;6;0;5.85;;;;
PERINAT_P;2017;460000110;460780216;N2700;0;1;0.5;;;;
PERINAT_P;2017;460000110;460780216;N2800;14;2;15.1;;;;
PERINAT_P;2017;460000110;460780216;N280H;14;2;15.1;;;;
PERINAT_P;2017;470000027;470014069;M1030;9;3;10.6;1;0;0;0
PERINAT_P;2017;470000027;470014069;M1140;2;1;2.8;0;1;;
PERINAT_P;2017;470000027;470014069;M2050;4;;4;0;1;;
PERINAT_P;2017;470000027;470014069;MIVG;4;;4;;;;
PERINAT_P;2017;470000027;470014069;N2340;3;;3;;;;
PERINAT_P;2017;470000027;470014069;N2700;;1;0.5;;;;
PERINAT_P;2017;470000027;470014069;N2800;10;5;13.36;;;;
PERINAT_P;2017;470000027;470014069;N280H;10;5;13.36;;;;
PERINAT_P;2017;470000027;470014069;N3120;;1;0.5;;;;
PERINAT_P;2017;470000423;470016171;M1030;6;3;0.93;0;0;;
PERINAT_P;2017;470000423;470016171;M1140;8;4;8.06;1;0;;
PERINAT_P;2017;470000423;470016171;M2050;5;2;3.86;0;1;;
PERINAT_P;2017;470000423;470016171;MIVG;0;0;0.35;;;;
PERINAT_P;2017;470000423;470016171;N2340;22;4;22.9;;;;
PERINAT_P;2017;470000423;470016171;N2700;1;0;1.12;;;;
PERINAT_P;2017;470000423;470016171;N2800;11;14;20.03;;;;
PERINAT_P;2017;470000423;470016171;N280H;0;20;6.37;;;;
PERINAT_P;2017;470000423;470016171;N3120;0;1;0.66;;;;
PERINAT_P;2017;470000431;470000324;M1140;3;4;3.83;0;1;;
PERINAT_P;2017;470000431;470000324;M2050;4;4;5.53;0;1;;
PERINAT_P;2017;470000431;470000324;MIVG;4;1;4.2;;;;
PERINAT_P;2017;470000431;470000324;N2340;4;;3.97;;;;
PERINAT_P;2017;470000431;470000324;N2700;1;;0.3;;;;
PERINAT_P;2017;470000431;470000324;N2800;13;5;16.4;;;;
PERINAT_P;2017;470000431;470000324;N280H;13;5;16.4;;;;
PERINAT_P;2017;470000431;470000324;N3120;1;;0.1;;;;
PERINAT_P;2017;470000480;470001660;M1030;0;0;0;0;1;0;0
PERINAT_P;2017;470000480;470001660;M1140;0;0;0;0;1;;
PERINAT_P;2017;470000480;470001660;M2050;0;3;0.86;0;1;;
PERINAT_P;2017;470000480;470001660;N2700;0;1;0.44;;;;
PERINAT_P;2017;470000480;470001660;N2800;10;6;11.41;;;;
PERINAT_P;2017;470000480;470001660;N280H;10;6;11.41;;;;
PERINAT_P;2017;480000017;480780097;M2050;2;2;2.86;0;1;;
PERINAT_P;2017;480000017;480780097;N2700;;1;0.25;;;;
PERINAT_P;2017;480000017;480780097;N2800;11;5;15.27;;;;
PERINAT_P;2017;490000049;490000031;M1030;4;1;4.4;1;1;1;
PERINAT_P;2017;490000049;490000031;M1140;10;3;11.23;1;1;;
PERINAT_P;2017;490000049;490000031;M2050;14;8;16.1;1;1;;
PERINAT_P;2017;490000049;490000031;MIVG;0;9;2.9;;;;
PERINAT_P;2017;490000049;490000031;N2340;32;52;70.78;;;;
PERINAT_P;2017;490000049;490000031;N2700;1;1;0.8;;;;
PERINAT_P;2017;490000049;490000031;N2800;48;44;78.63;;;;
PERINAT_P;2017;490000049;490000031;N280H;12;15;20.26;;;;
PERINAT_P;2017;490000635;490000676;M1030;8;3;2.26;1;0;1;0
PERINAT_P;2017;490000635;490000676;M1140;6;2;2.04;1;0;;
PERINAT_P;2017;490000635;490000676;M2050;4;;0.38;1;0;;
PERINAT_P;2017;490000635;490000676;MIVG;;1;0.18;;;;
PERINAT_P;2017;490000635;490000676;N2340;6;14;17.07;;;;
PERINAT_P;2017;490000635;490000676;N2700;;1;0.5;;;;
PERINAT_P;2017;490000635;490000676;N2800;18;19;33.89;;;;
PERINAT_P;2017;490000635;490000676;N280H;10;5;13.1;;;;
PERINAT_P;2017;490001765;490528452;M1140;;5;0.59;0;0;;
PERINAT_P;2017;490001765;490528452;MIVG;;2;0.85;;;;
PERINAT_P;2017;490001765;490528452;N2340;3;7;6.96;;;;
PERINAT_P;2017;490001765;490528452;N2700;;2;0.72;;;;
PERINAT_P;2017;490002037;490000890;M1030;10;;10;0;0;;
PERINAT_P;2017;490002037;490000890;M1140;1;;1;0;0;;
PERINAT_P;2017;490002037;490000890;M2050;3;1;3.25;0;0;;
PERINAT_P;2017;490002037;490000890;N2800;8;7;10.96;;;;
PERINAT_P;2017;490002037;490000890;N280H;8;7;10.96;;;;
PERINAT_P;2017;490014909;490008109;M1030;;;;1;0;1;0
PERINAT_P;2017;490014909;490008109;M1140;7;;7;0;1;;
PERINAT_P;2017;490014909;490008109;M2050;13;;13;1;0;;
PERINAT_P;2017;490014909;490008109;N2340;8;3;11.48;;;;
PERINAT_P;2017;490014909;490008109;N2700;0;1;0.2;;;;
PERINAT_P;2017;490014909;490008109;N2800;8;16;20.05;;;;
PERINAT_P;2017;490014909;490008109;N280H;4;10;11.83;;;;
PERINAT_P;2017;500000021;500000054;M1030;;;;1;;;
PERINAT_P;2017;500000021;500000054;M1140;1;4;4.48;1;;;
PERINAT_P;2017;500000021;500000054;M2050;5;1;4.13;1;;;
PERINAT_P;2017;500000021;500000054;N2340;;10;4.56;;;;
PERINAT_P;2017;500000021;500000054;N2700;;2;0.8;;;;
PERINAT_P;2017;500000021;500000054;N2800;11;11;18.71;;;;
PERINAT_P;2017;500000187;500000013;M1030;4;0;4;;;;
PERINAT_P;2017;500000187;500000013;M1140;3;1;5.29;;;;
PERINAT_P;2017;500000187;500000013;M2050;9;2;8.48;;;;
PERINAT_P;2017;500000187;500000013;N2340;17;7;22.3;;;;
PERINAT_P;2017;500000187;500000013;N2700;1;0;1;;;;
PERINAT_P;2017;500000187;500000013;N2800;32;14;41.86;;;;
PERINAT_P;2017;500000187;500000013;N280H;32;14;41.12;;;;
PERINAT_P;2017;500000187;500000013;N3120;0;1;0.4;;;;
PERINAT_P;2017;500000401;500000609;M2050;1;2;2.6;0;0;;
PERINAT_P;2017;500000401;500000609;N2700;;1;0.5;;;;
PERINAT_P;2017;500000401;500000609;N2800;4;;3;;;;
PERINAT_P;2017;500000450;500000112;M1140;3;4;6;1;0;;
PERINAT_P;2017;500000450;500000112;M2050;5;1;5.72;1;0;;
PERINAT_P;2017;500000450;500000112;N2700;;1;0.2;;;;
PERINAT_P;2017;500000450;500000112;N2800;21;7;25.67;;;;
PERINAT_P;2017;500000450;500000112;N280H;17;7;20.78;;;;
PERINAT_P;2017;500000468;500000013;N2800;1;0;1;;;;
PERINAT_P;2017;500000468;500000013;N280H;1;0;1;;;;
PERINAT_P;2017;500002357;500002233;M1030;;5;0.06;0;1;0;0
PERINAT_P;2017;500002357;500002233;M2050;;2;0.06;0;1;;
PERINAT_P;2017;510000169;510000037;M1140;;1;0.54;;;;
PERINAT_P;2017;510000169;510000037;M2050;;3;1.17;;;;
PERINAT_P;2017;510000169;510000037;MIVG;;5;0.19;;;;
PERINAT_P;2017;510000169;510000037;N2340;;;0.71;;;;
PERINAT_P;2017;510000169;510000037;N2800;1;20;12.04;;;;
PERINAT_P;2017;510000169;510000037;N280H;1;20;12.04;;;;
PERINAT_P;2017;510000185;510000532;M1030;10;3;;;;;
PERINAT_P;2017;510000185;510000532;M1140;5;;;0;1;;
PERINAT_P;2017;510000185;510000532;M2050;11;1;;1;0;;
PERINAT_P;2017;510000185;510000532;MIVG;9;;;;;;
PERINAT_P;2017;510000185;510000532;N2340;4;2;3.92;;;;
PERINAT_P;2017;510000185;510000532;N2800;19;13;24.99;;;;
PERINAT_P;2017;510000193;510000532;M1030;2;18;;1;0;0;0
PERINAT_P;2017;510000193;510000532;M1140;3;;;0;1;;
PERINAT_P;2017;510000193;510000532;M2050;11;;;1;0;;
PERINAT_P;2017;510000193;510000532;N2340;2;0;1.87;;;;
PERINAT_P;2017;510000193;510000532;N2800;24;5;25.62;;;;
PERINAT_P;2017;510000235;510000060;M1030;;1;0.15;1;;0;
PERINAT_P;2017;510000235;510000060;M1140;;1;0.6;;1;;
PERINAT_P;2017;510000235;510000060;M2050;;4;0.81;;1;;
PERINAT_P;2017;510000235;510000060;N2800;;;15;;;;
PERINAT_P;2017;510000235;510000060;N280H;;;13.17;;;;
PERINAT_P;2017;510000250;510000078;M2050;1;;1;0;0;;
PERINAT_P;2017;510000250;510000078;N2800;1;;1;;;;
PERINAT_P;2017;510004302;510000029;M1030;;;;1;0;1;0
PERINAT_P;2017;510004302;510000029;M1140;16;1;6.9;1;0;;
PERINAT_P;2017;510004302;510000029;M2050;11;0;4.3;1;0;;
PERINAT_P;2017;510004302;510000029;N2340;14;10;20.1;;;;
PERINAT_P;2017;510004302;510000029;N2700;1;0;0.25;;;;
PERINAT_P;2017;510004302;510000029;N2800;6;10;10.69;;;;
PERINAT_P;2017;510004302;510000029;N280H;6;10;10.69;;;;
PERINAT_P;2017;520000027;520780032;M1140;2;;0.4;0;0;;
PERINAT_P;2017;520000027;520780032;M2050;5;1;4.69;0;0;;
PERINAT_P;2017;520000027;520780032;N2700;;1;0.15;;;;
PERINAT_P;2017;520000027;520780032;N2800;13;3;14.32;;;;
PERINAT_P;2017;520000027;520780032;N3120;;1;0.5;;;;
PERINAT_P;2017;520000043;520780057;M1140;1;;1;;;;
PERINAT_P;2017;520000043;520780057;M2050;0;;0.43;;;;
PERINAT_P;2017;520000043;520780057;N2800;2;1;3.02;;;;
PERINAT_P;2017;520000043;520780057;N280H;2;1;3.02;;;;
PERINAT_P;2017;520000068;520780073;M1030;;;;1;0;0;0
PERINAT_P;2017;520000068;520780073;M1140;1;4;1.63;1;0;;
PERINAT_P;2017;520000068;520780073;M2050;3;3;2.73;0;0;;
PERINAT_P;2017;520000068;520780073;MIVG;;;0.1;;;;
PERINAT_P;2017;520000068;520780073;N2340;4;1;5.45;;;;
PERINAT_P;2017;520000068;520780073;N2700;1;;0.45;;;;
PERINAT_P;2017;520000068;520780073;N2800;13;4;14.9;;;;
PERINAT_P;2017;520000068;520780073;N280H;6;3;8.37;;;;
PERINAT_P;2017;530000017;530000025;M1030;0;0;0;;1;;0
PERINAT_P;2017;530000017;530000025;M1140;0;1;0.81;;1;;
PERINAT_P;2017;530000017;530000025;M2050;3;4;2.79;;1;;
PERINAT_P;2017;530000017;530000025;MIVG;0;3;0.01;;;;
PERINAT_P;2017;530000017;530000025;N2800;8;10;14.75;;;;
PERINAT_P;2017;530000017;530000025;N280H;0;15;5.75;;;;
PERINAT_P;2017;530000173;530000074;M1140;0;1;0.6;0;0;;
PERINAT_P;2017;530000173;530000074;M2050;2;1;2.02;1;0;;
PERINAT_P;2017;530000173;530000074;MIVG;1;1;0.06;;;;
PERINAT_P;2017;530000173;530000074;N2340;1;0;1;;;;
PERINAT_P;2017;530000173;530000074;N2700;1;0;0.5;;;;
PERINAT_P;2017;530000173;530000074;N2800;10;9;14.17;;;;
PERINAT_P;2017;530000173;530000074;N280H;10;9;13.53;;;;
PERINAT_P;2017;530000264;530000371;M1030;;;;1;0;0;0
PERINAT_P;2017;530000264;530000371;M1140;1;1;1.5;1;0;;
PERINAT_P;2017;530000264;530000371;M2050;7;2;6.79;1;0;;
PERINAT_P;2017;530000264;530000371;MIVG;;1;0.2;;;;
PERINAT_P;2017;530000264;530000371;N2340;15;7;17.08;;;;
PERINAT_P;2017;530000264;530000371;N2800;15;12;21.96;;;;
PERINAT_P;2017;530000264;530000371;N280H;15;12;21.96;;;;
PERINAT_P;2017;540000015;540023264;M1030;;12;5.66;1;1;1;1
PERINAT_P;2017;540000015;540023264;M1140;5;11;15.36;1;1;;
PERINAT_P;2017;540000015;540023264;M2050;3;29;18.44;1;1;;
PERINAT_P;2017;540000015;540023264;N2340;8;57;61.16;;;;
PERINAT_P;2017;540000015;540023264;N2700;4;1;4.5;;;;
PERINAT_P;2017;540000015;540023264;N2800;16;63;69.91;;;;
PERINAT_P;2017;540000015;540023264;N3120;;1;0.25;;;;
PERINAT_P;2017;540000023;540000049;M1030;1;11;4.95;1;0;;0
PERINAT_P;2017;540000023;540000049;M1140;0;4;1.16;0;1;;
PERINAT_P;2017;540000023;540000049;M2050;1;6;2.58;0;1;;
PERINAT_P;2017;540000023;540000049;N2800;10;8;14.94;;;;
PERINAT_P;2017;540000023;540000049;N280H;0;1;1;;;;
PERINAT_P;2017;540000155;540000080;M1030;;5;0.45;0;1;;0
PERINAT_P;2017;540000155;540000080;M1140;;3;0.5;0;1;;
PERINAT_P;2017;540000155;540000080;M2050;;4;2.3;0;1;;
PERINAT_P;2017;540000155;540000080;MIVG;;4;0.2;;;;
PERINAT_P;2017;540000155;540000080;N2700;;1;0.25;;;;
PERINAT_P;2017;540000155;540000080;N2800;13;4;14.04;;;;
PERINAT_P;2017;540000155;540000080;N280H;13;4;6.2;;;;
PERINAT_P;2017;540000296;540000106;MIVG;;1;0.15;;;;
PERINAT_P;2017;540000296;540000106;N2800;1;;1;;;;
PERINAT_P;2017;540001070;540000767;M2050;;6;1.9;0;1;;
PERINAT_P;2017;540001070;540000767;N2700;;2;1.04;;;;
PERINAT_P;2017;540001070;540000767;N2800;12;7;16.25;;;;
PERINAT_P;2017;540001070;540000767;N280H;3;;3;;;;
PERINAT_P;2017;540001096;570010181;M1030;2;4;4;;;;
PERINAT_P;2017;540001096;570010181;M1140;;2;1;;;;
PERINAT_P;2017;540001096;570010181;M2050;2;3;3.74;;;;
PERINAT_P;2017;540001096;570010181;MIVG;;1;0.1;;;;
PERINAT_P;2017;540001096;570010181;N2800;13;7;17.39;;;;
PERINAT_P;2017;540001096;570010181;N280H;12;6;15.89;;;;
PERINAT_P;2017;540013224;540000536;M1030;6;;6;1;0;1;0
PERINAT_P;2017;540013224;540000536;M1140;5;;5;1;0;;
PERINAT_P;2017;540013224;540000536;M2050;14;;14;1;0;;
PERINAT_P;2017;540013224;540000536;MIVG;14;;14;;;;
PERINAT_P;2017;540013224;540000536;N2340;12;;9.39;;;;
PERINAT_P;2017;540013224;540000536;N2700;;1;0.8;;;;
PERINAT_P;2017;540013224;540000536;N2800;29;5;31.49;;;;
PERINAT_P;2017;540013224;540000536;N280H;12;5;15.2;;;;
PERINAT_P;2017;540013224;540000536;N3120;;1;0.2;;;;
PERINAT_P;2017;550000012;550006795;M1140;2;7;4.18;0;1;;
PERINAT_P;2017;550000012;550006795;M2050;5;;5;0;1;;
PERINAT_P;2017;550000012;550006795;N2340;2;;2;;;;
PERINAT_P;2017;550000012;550006795;N2800;12;13;22.5;;;;
PERINAT_P;2017;550000038;550000046;M2050;0;4;0.4;0;0;;
PERINAT_P;2017;550000038;550000046;N2800;1;0;1;;;;
PERINAT_P;2017;550000434;550003354;M1030;;5;0.56;0;1;0;0
